,seed,upsampler,downsampler,up_class_ratio,down_vs_up_ratio,final_class_ratio,train_mcc,val_mcc,train_bal_acc,val_bal_acc
0,4,RandomOverSampler,RandomUnderSampler,0.01,1,0.01,0.8029050292617763,0.5003567768564113,0.9986562369141398,0.7584949682577076
1,4,RandomOverSampler,RandomUnderSampler,0.01,1.25,0.0125,0.7895307146004291,0.5059890687466724,0.9985285794462628,0.766747669434937
2,4,RandomOverSampler,RandomUnderSampler,0.01,1.5,0.015,0.7754950008314812,0.5006828166319156,0.9983874840080569,0.7708135556572182
3,4,RandomOverSampler,RandomUnderSampler,0.01,1.75,0.0175,0.768359895083633,0.4970877934089894,0.9983135773380798,0.7748592870907218
4,4,RandomOverSampler,RandomUnderSampler,0.01,2,0.02,0.75335309002487,0.4882901468473827,0.9981456052369384,0.7747786581848661
5,4,RandomOverSampler,RandomUnderSampler,0.05,1,0.05,0.7858765838140714,0.4906737977979576,0.9984949848815792,0.7627490362779379
6,4,RandomOverSampler,RandomUnderSampler,0.05,1.25,0.0625,0.7711971022674639,0.501297680482922,0.9983404503896283,0.7791603591092908
7,4,RandomOverSampler,RandomUnderSampler,0.05,1.5,0.07500000000000001,0.7659200399103545,0.4783124617380171,0.998286701036283,0.7708001798166447
8,4,RandomOverSampler,RandomUnderSampler,0.05,1.75,0.08750000000000001,0.754396180928596,0.4792378360823653,0.9981590439295448,0.7828096404342988
9,4,RandomOverSampler,RandomUnderSampler,0.05,2,0.1,0.7390067618108105,0.48924964073660854,0.9979709163174648,0.7870569327565731
10,4,RandomOverSampler,RandomUnderSampler,0.1,1,0.1,0.7753636512063133,0.49865971135730447,0.9983807617726443,0.766740997765891
11,4,RandomOverSampler,RandomUnderSampler,0.1,1.25,0.125,0.7677091431218148,0.49744719371527896,0.9983068561860831,0.7708471805647353
12,4,RandomOverSampler,RandomUnderSampler,0.1,1.5,0.15000000000000002,0.7651434188524003,0.49339083609683165,0.9982799813288412,0.7749130700372648
13,4,RandomOverSampler,RandomUnderSampler,0.1,1.75,0.17500000000000002,0.7612847350883458,0.4944153489362317,0.9982396695846865,0.7830112078235659
14,4,RandomOverSampler,RandomUnderSampler,0.1,2,0.2,0.7491819876265194,0.4856518020668703,0.9980985727019258,0.7830246779423051
15,4,RandomOverSampler,RandomUnderSampler,0.2,1,0.2,0.7697779052034328,0.49361091655161526,0.9983270131415767,0.7707463968701018
16,4,RandomOverSampler,RandomUnderSampler,0.2,1.25,0.25,0.7606127938879531,0.49837067965853576,0.9982262305309415,0.7748189677624218
17,4,RandomOverSampler,RandomUnderSampler,0.2,1.5,0.30000000000000004,0.7572309447429755,0.4906943107702799,0.9981926374108125,0.7748525894196906
18,4,RandomOverSampler,RandomUnderSampler,0.2,1.75,0.35000000000000003,0.7573103402956439,0.48266811913236074,0.9981926374108125,0.7788781628141681
19,4,RandomOverSampler,RandomUnderSampler,0.2,2,0.4,0.7416709985123442,0.4912085097582281,0.9980112284227584,0.7870569392570693
20,4,SMOTE,RandomUnderSampler,0.01,1,0.01,0.7808979780161156,0.5052209401045148,0.9984479530688438,0.762809516895512
21,4,SMOTE,RandomUnderSampler,0.01,1.25,0.0125,0.7664221523481165,0.48813529547334783,0.9982934207437251,0.7626079462559969
22,4,SMOTE,RandomUnderSampler,0.01,1.5,0.015,0.762383189283225,0.4809971654999353,0.9982463903755444,0.7625676366784413
23,4,SMOTE,RandomUnderSampler,0.01,1.75,0.0175,0.7479114371695977,0.47954677563176973,0.9980784182744032,0.7706053003476645
24,4,SMOTE,RandomUnderSampler,0.01,2,0.02,0.7393093016273766,0.47521418065063886,0.9979776349414906,0.7745367747175471
25,4,SMOTE,RandomUnderSampler,0.05,1,0.05,0.6949571348824473,0.46193049258784435,0.9960530687578948,0.7904643533659992
26,4,SMOTE,RandomUnderSampler,0.05,1.25,0.0625,0.6818232057967422,0.46481642801172723,0.9958582217995117,0.7986767384651767
27,4,SMOTE,RandomUnderSampler,0.05,1.5,0.07500000000000001,0.6706228993513775,0.4526238690735481,0.9915993167745853,0.7943891300648505
28,4,SMOTE,RandomUnderSampler,0.05,1.75,0.08750000000000001,0.658552877048254,0.44942433718339114,0.9900577233557593,0.8022520918056084
29,4,SMOTE,RandomUnderSampler,0.05,2,0.1,0.648414006798876,0.45157390395508096,0.9898763114785956,0.8103435351711266
30,4,SMOTE,RandomUnderSampler,0.1,1,0.1,0.6784350563073266,0.4568844704240167,0.9944424631093225,0.8104443026145192
31,4,SMOTE,RandomUnderSampler,0.1,1.25,0.125,0.666170629351843,0.44760752047538954,0.9942476168732167,0.8102628997647745
32,4,SMOTE,RandomUnderSampler,0.1,1.5,0.15000000000000002,0.6578834242923622,0.4578491510011412,0.9927732078889553,0.8185962298478597
33,4,SMOTE,RandomUnderSampler,0.1,1.75,0.17500000000000002,0.6432279142553878,0.4383191355428006,0.9911644235350683,0.8100008615086777
34,4,SMOTE,RandomUnderSampler,0.1,2,0.2,0.6413612285056047,0.4441051811739417,0.9911308293315233,0.8223799197750181
35,4,SMOTE,RandomUnderSampler,0.2,1,0.2,0.685897832586026,0.4676373299688365,0.9932099332573181,0.8147923721309307
36,4,SMOTE,RandomUnderSampler,0.2,1.25,0.25,0.670108257403115,0.4505701635131416,0.9902525728421132,0.8103233543803635
37,4,SMOTE,RandomUnderSampler,0.2,1.5,0.30000000000000004,0.6596583458059415,0.45339312989574415,0.9887378510302807,0.814530333874834
38,4,SMOTE,RandomUnderSampler,0.2,1.75,0.35000000000000003,0.6508041024326913,0.4461009445922153,0.9885900384126036,0.8143690760631225
39,4,SMOTE,RandomUnderSampler,0.2,2,0.4,0.643247979419502,0.44277637615570337,0.9884556601538689,0.8182199247773976
41,4,ADASYN,RandomUnderSampler,0.01,1.25,0.0125,0.7464248067574014,0.486941603546742,0.9980717000115159,0.7744628402324745
42,4,ADASYN,RandomUnderSampler,0.01,1.5,0.015,0.7405234658885667,0.4729169696002714,0.9979910718284035,0.770383584670116
43,4,ADASYN,RandomUnderSampler,0.01,1.75,0.0175,0.7246078273688507,0.4631548338498843,0.9978029452997397,0.7743150557897504
44,4,ADASYN,RandomUnderSampler,0.01,2,0.02,0.7136231855347648,0.4639899304596601,0.9976551315986466,0.7782465366601292
46,4,ADASYN,RandomUnderSampler,0.05,1.25,0.0625,0.6305668034630878,0.4193516263183851,0.996344969939105,0.8014861220753515
47,4,ADASYN,RandomUnderSampler,0.05,1.5,0.07500000000000001,0.6227004105616214,0.42444624456281677,0.9934816727882321,0.8095641083231229
48,4,ADASYN,RandomUnderSampler,0.05,1.75,0.08750000000000001,0.6056953798155061,0.4221563210759461,0.9931475552977151,0.8176152453613335
49,4,ADASYN,RandomUnderSampler,0.05,2,0.1,0.5954069563069732,0.40929360354422983,0.99021706757292,0.8132470178058961
51,4,ADASYN,RandomUnderSampler,0.1,1.25,0.125,0.6016181348174148,0.40439271211056826,0.9930266283714405,0.8129849437970696
52,4,ADASYN,RandomUnderSampler,0.1,1.5,0.15000000000000002,0.5922200642594274,0.4044539123543439,0.9928116262632574,0.8129446244687695
53,4,ADASYN,RandomUnderSampler,0.1,1.75,0.17500000000000002,0.5847362686238299,0.3960590487100593,0.9912816430195786,0.8167283046451836
54,4,ADASYN,RandomUnderSampler,0.1,2,0.2,0.5777530934150832,0.3881211989553099,0.9911203866533537,0.8125616542297578
55,4,ADASYN,RandomUnderSampler,0.2,1,0.2,0.6058530157132573,0.4090360836277976,0.9931341227444663,0.8132066887268514
56,4,ADASYN,RandomUnderSampler,0.2,1.25,0.25,0.5923763758219708,0.40283427306874814,0.9901211869864281,0.8170710108101139
57,4,ADASYN,RandomUnderSampler,0.2,1.5,0.30000000000000004,0.5841088258922923,0.40082165609128007,0.9885863089413798,0.8169299110374286
58,4,ADASYN,RandomUnderSampler,0.2,1.75,0.35000000000000003,0.5792392561605998,0.38943447220360267,0.9898054001007778,0.8167082018603764
59,4,ADASYN,RandomUnderSampler,0.2,2,0.4,0.5716491117066126,0.38695120284468554,0.9882839629151676,0.8166074051647503
60,4,SVMSMOTE,RandomUnderSampler,0.01,1,0.01,0.7992198699333923,0.5089821387548602,0.9986226441551496,0.7669022393263616
61,4,SVMSMOTE,RandomUnderSampler,0.01,1.25,0.0125,0.7851453326371559,0.512571107733643,0.9984815512449143,0.7751347857148132
62,4,SVMSMOTE,RandomUnderSampler,0.01,1.5,0.015,0.7716220435752201,0.5045496873041406,0.998340455084431,0.7791401945697686
63,4,SVMSMOTE,RandomUnderSampler,0.01,1.75,0.0175,0.7661714525442398,0.491216152682506,0.9982867042865312,0.7790192560863571
64,4,SVMSMOTE,RandomUnderSampler,0.01,2,0.02,0.7470778717490745,0.48641366429066346,0.9966962487318174,0.7829507369567361
65,4,SVMSMOTE,RandomUnderSampler,0.05,1,0.05,0.7038039365988211,0.5047634805505558,0.9458739797189966,0.7913243928686177
66,4,SVMSMOTE,RandomUnderSampler,0.05,1.25,0.0625,0.6775626122831567,0.5016381363588014,0.9346779309573308,0.8033338502360236
67,4,SVMSMOTE,RandomUnderSampler,0.05,1.5,0.07500000000000001,0.6530008765538564,0.49038716786157666,0.9316619227760243,0.8072788012251417
68,4,SVMSMOTE,RandomUnderSampler,0.05,1.75,0.08750000000000001,0.6406441230537202,0.48831548983540496,0.9301319388100682,0.811304368119123
69,4,SVMSMOTE,RandomUnderSampler,0.05,2,0.1,0.6255804828613079,0.4723462279286115,0.9272185395900238,0.8110826491913262
70,4,SVMSMOTE,RandomUnderSampler,0.1,1,0.1,0.6777661262917276,0.49845658198310716,0.9211297933885922,0.7952357059492262
71,4,SVMSMOTE,RandomUnderSampler,0.1,1.25,0.125,0.6554422650802729,0.4929191895672828,0.920861041927064,0.799086551413253
72,4,SVMSMOTE,RandomUnderSampler,0.1,1.5,0.15000000000000002,0.6396460902588866,0.5018267747501938,0.9152370536974707,0.8114857644683713
73,4,SVMSMOTE,RandomUnderSampler,0.1,1.75,0.17500000000000002,0.623108669866942,0.48165249398624854,0.9136160749179252,0.8070973821241562
74,4,SVMSMOTE,RandomUnderSampler,0.1,2,0.2,0.6049927833893355,0.47549878196575635,0.9120005694120417,0.811102803980104
75,4,SVMSMOTE,RandomUnderSampler,0.2,1,0.2,0.674915703276026,0.5101686215855478,0.9169985447481268,0.7994830015217484
76,4,SVMSMOTE,RandomUnderSampler,0.2,1.25,0.25,0.6639051016758165,0.49404326392707243,0.9141419673046957,0.7992411180544297
77,4,SVMSMOTE,RandomUnderSampler,0.2,1.5,0.30000000000000004,0.6404116635397192,0.5070881799741196,0.9097908221158162,0.8115663998747233
78,4,SVMSMOTE,RandomUnderSampler,0.2,1.75,0.35000000000000003,0.6326952774473078,0.48221442980333695,0.9110587739665471,0.8030113411130971
79,4,SVMSMOTE,RandomUnderSampler,0.2,2,0.4,0.6179978288340549,0.4823020439036937,0.9054347846535379,0.8071175499139266
80,4,no_resampling,no_resampling,NA,NA,NA,0.8230881421627864,0.5023936015329022,0.9988376462633327,0.7424532560760337
